"geometry","file","degree","betweenness","closeness","component"
c(0.85241, 0.168298),"H6_011_calculations.json",1,0,1,46
c(0.824423, 0.159137),"H6_011_calculations.json",1,0,1,46
c(0.868223, 0.140311),"H6_011_calculations.json",1,0,1,47
c(0.855723, 0.138153),"H6_011_calculations.json",1,0,1,47
c(0.793173, 0.113705),"H6_011_calculations.json",1,0,0.2,25
c(0.791416, 0.075803),"H6_011_calculations.json",3,3,0.333333333333333,25
c(0.709337, 0.10743),"H6_011_calculations.json",1,0,1,48
c(0.717997, 0.099021),"H6_011_calculations.json",1,0,1,48
c(0.726908, 0.085007),"H6_011_calculations.json",4,12,0.125,9
c(0.736697, 0.079819),"H6_011_calculations.json",1,0,0.0769230769230769,9
c(0.735442, 0.105422),"H6_011_calculations.json",1,0,0.0769230769230769,9
c(0.732597, 0.073963),"H6_011_calculations.json",1,0,0.0769230769230769,9
c(0.747155, 0.086178),"H6_011_calculations.json",1,0,1,49
c(0.742972, 0.098394),"H6_011_calculations.json",1,0,1,49
c(0.746737, 0.07505),"H6_011_calculations.json",1,0,0.2,26
c(0.75251, 0.065512),"H6_011_calculations.json",3,3,0.333333333333333,26
c(0.700469, 0.081493),"H6_011_calculations.json",3,9,0.111111111111111,9
c(0.697691, 0.092068),"H6_011_calculations.json",1,0,0.0714285714285714,9
c(0.687751, 0.086847),"H6_011_calculations.json",1,0,0.0714285714285714,9
c(0.764307, 0.055723),"H6_011_calculations.json",1,0,0.2,26
c(0.751171, 0.053548),"H6_011_calculations.json",1,0,0.2,26
c(0.228665, 0.995796),"H6_011_calculations.json",1,0,1,50
c(0.205823, 0.943273),"H6_011_calculations.json",1,0,1,50
c(0.398594, 0.951305),"H6_011_calculations.json",1,0,0.142857142857143,14
c(0.834768, 0.932229),"H6_011_calculations.json",1,0,1,51
c(0.77259, 0.85743),"H6_011_calculations.json",1,0,1,51
c(0.71988, 0.919428),"H6_011_calculations.json",1,0,1,52
c(0.63504, 0.920683),"H6_011_calculations.json",1,0,1,52
c(0.077172, 0.895582),"H6_011_calculations.json",1,0,0.142857142857143,15
c(0.004217, 0.771586),"H6_011_calculations.json",1,0,0.142857142857143,15
c(0.159011, 0.809362),"H6_011_calculations.json",1,0,0.142857142857143,15
c(0.815261, 0.856928),"H6_011_calculations.json",1,0,0.0416666666666667,7
c(0.877343, 0.843541),"H6_011_calculations.json",1,0,0.166666666666667,19
c(0.72249, 0.814659),"H6_011_calculations.json",1,0,0.142857142857143,16
c(0.697959, 0.848561),"H6_011_calculations.json",1,0,0.142857142857143,16
c(0.685743, 0.815261),"H6_011_calculations.json",2,0,NA,69
c(0.677209, 0.776606),"H6_011_calculations.json",1,0,0.0833333333333333,10
c(0.667671, 0.756526),"H6_011_calculations.json",1,0,0.2,20
c(0.903112, 0.827979),"H6_011_calculations.json",1,0,0.1,11
c(0.933233, 0.82095),"H6_011_calculations.json",1,0,1,53
c(0.916667, 0.810743),"H6_011_calculations.json",1,0,1,53
c(0.903363, 0.822038),"H6_011_calculations.json",1,0,1,54
c(0.913153, 0.793424),"H6_011_calculations.json",1,0,1,54
c(0.941265, 0.735944),"H6_011_calculations.json",1,0,0.0416666666666667,4
c(0.86496, 0.696285),"H6_011_calculations.json",1,0,1,55
c(0.907129, 0.768072),"H6_011_calculations.json",1,0,1,55
c(0.932731, 0.682731),"H6_011_calculations.json",1,0,0.2,21
c(0.915788, 0.669177),"H6_011_calculations.json",1,0,0.2,21
c(0.902359, 0.62613),"H6_011_calculations.json",1,0,0.0476190476190476,2
c(0.846888, 0.623494),"H6_011_calculations.json",1,0,0.0476190476190476,2
c(0.300954, 0.771837),"H6_011_calculations.json",1,0,1,56
c(0.359187, 0.736446),"H6_011_calculations.json",1,0,1,56
c(0.339483, 0.673695),"H6_011_calculations.json",1,0,0.2,22
c(0.164659, 0.720382),"H6_011_calculations.json",1,0,1,57
c(0.230924, 0.673695),"H6_011_calculations.json",1,0,1,57
c(0.074297, 0.533635),"H6_011_calculations.json",1,0,0.125,18
c(0.031124, 0.538153),"H6_011_calculations.json",1,0,0.111111111111111,18
c(0.110944, 0.485944),"H6_011_calculations.json",1,0,0.03125,3
c(0.080321, 0.451305),"H6_011_calculations.json",1,0,0.037037037037037,3
c(0.952477, 0.651272),"H6_011_calculations.json",1,0,1,58
c(0.99749, 0.6501),"H6_011_calculations.json",1,0,1,58
c(0.939424, 0.65328),"H6_011_calculations.json",1,0,1,59
c(0.960592, 0.638554),"H6_011_calculations.json",1,0,1,59
c(0.314759, 0.665663),"H6_011_calculations.json",1,0,1,60
c(0.286145, 0.626004),"H6_011_calculations.json",1,0,1,60
c(0.312751, 0.581827),"H6_011_calculations.json",1,0,1,61
c(0.346888, 0.547189),"H6_011_calculations.json",1,0,1,61
c(0.396586, 0.572289),"H6_011_calculations.json",1,0,0.2,24
c(0.348996, 0.562048),"H6_011_calculations.json",1,0,0.0344827586206897,5
c(0.020833, 0.517821),"H6_011_calculations.json",1,0,1,62
c(0.05656, 0.463855),"H6_011_calculations.json",1,0,1,62
c(0.295181, 0.51004),"H6_011_calculations.json",1,0,1,63
c(0.293173, 0.383534),"H6_011_calculations.json",1,0,1,63
c(0.322959, 0.386212),"H6_011_calculations.json",1,0,1,64
c(0.332831, 0.412149),"H6_011_calculations.json",1,0,1,64
c(0.40512, 0.505522),"H6_011_calculations.json",1,0,1,65
c(0.449297, 0.449799),"H6_011_calculations.json",1,0,1,65
c(0.343876, 0.285141),"H6_011_calculations.json",1,0,0.0454545454545455,6
c(0.286981, 0.196034),"H6_011_calculations.json",1,0,0.0384615384615385,6
c(0.352159, 0.213855),"H6_011_calculations.json",1,0,0.0416666666666667,6
c(0.003514, 0.241968),"H6_011_calculations.json",1,0,0.111111111111111,13
c(0.693022, 0.233936),"H6_011_calculations.json",1,0,1,66
c(0.802544, 0.128681),"H6_011_calculations.json",1,0,1,66
c(0.080321, 0.13002),"H6_011_calculations.json",1,0,0.05,8
c(0.874498, 0.133785),"H6_011_calculations.json",1,0,1,67
c(0.896335, 0.125251),"H6_011_calculations.json",1,0,1,67
c(0.812751, 0.073293),"H6_011_calculations.json",1,0,0.2,25
c(0.810241, 0.067269),"H6_011_calculations.json",1,0,0.2,25
c(0.689257, 0.020582),"H6_011_calculations.json",1,0,1,68
c(0.696787, 0.069779),"H6_011_calculations.json",1,0,1,68
c(0.227912, 0.995168),"H6_012_calculations.json",1,0,1,38
c(0.216114, 0.992721),"H6_012_calculations.json",1,0,1,38
c(0.606091, 0.995984),"H6_012_calculations.json",4,5,0.2,24
c(0.61245, 0.98494),"H6_012_calculations.json",1,0,0.125,24
c(0.621423, 0.996172),"H6_012_calculations.json",3,3,0.166666666666667,24
c(0.571787, 0.981426),"H6_012_calculations.json",4,11,0.1,17
c(0.563724, 0.988987),"H6_012_calculations.json",3,5,0.0769230769230769,17
c(0.634036, 0.989625),"H6_012_calculations.json",1,0,0.111111111111111,24
c(0.55497, 0.99498),"H6_012_calculations.json",1,0,0.0555555555555556,17
c(0.385542, 0.998494),"H6_012_calculations.json",1,0,1,39
c(0.390311, 0.981175),"H6_012_calculations.json",1,0,1,39
c(0.391399, 0.975736),"H6_012_calculations.json",1,0,1,40
c(0.401104, 0.968876),"H6_012_calculations.json",1,0,1,40
c(0.377845, 0.956576),"H6_012_calculations.json",4,6,0.25,25
c(0.39759, 0.960341),"H6_012_calculations.json",1,0,0.142857142857143,25
c(0.383534, 0.936998),"H6_012_calculations.json",1,0,0.142857142857143,25
c(0.366466, 0.942771),"H6_012_calculations.json",1,0,0.142857142857143,25
c(0.590462, 0.97008),"H6_012_calculations.json",3,8,0.0909090909090909,17
c(0.602786, 0.966679),"H6_012_calculations.json",3,5,0.0714285714285714,17
c(0.726629, 0.919902),"H6_012_calculations.json",4,22,0.0833333333333333,13
c(0.793424, 0.952058),"H6_012_calculations.json",1,0,0.0526315789473684,13
c(0.72741, 0.898594),"H6_012_calculations.json",1,0,0.0526315789473684,13
c(0.682103, 0.921687),"H6_012_calculations.json",3,13,0.0666666666666667,13
c(0.696285, 0.884915),"H6_012_calculations.json",3,13,0.0666666666666667,13
c(0.696285, 0.90261),"H6_012_calculations.json",1,0,0.0454545454545455,13
c(0.687249, 0.857932),"H6_012_calculations.json",1,0,0.0454545454545455,13
c(0.701933, 0.879016),"H6_012_calculations.json",1,0,1,41
c(0.717369, 0.86245),"H6_012_calculations.json",1,0,1,41
c(0.685141, 0.932329),"H6_012_calculations.json",1,0,0.0454545454545455,13
c(0.737952, 0.864458),"H6_012_calculations.json",3,11,0.0769230769230769,16
c(0.728916, 0.879351),"H6_012_calculations.json",3,15,0.0909090909090909,16
c(0.749498, 0.853414),"H6_012_calculations.json",1,0,0.0526315789473684,16
c(0.729302, 0.840168),"H6_012_calculations.json",3,57,0.00769230769230769,3
c(0.736238, 0.826409),"H6_012_calculations.json",4,107,0.00952380952380952,3
c(0.715361, 0.838604),"H6_012_calculations.json",1,0,0.00628930817610063,3
c(0.747239, 0.882781),"H6_012_calculations.json",3,11,0.0769230769230769,16
c(0.740211, 0.886044),"H6_012_calculations.json",1,0,0.0588235294117647,16
c(0.724505, 0.814723),"H6_012_calculations.json",4,219,0.0112359550561798,3
c(0.744158, 0.815489),"H6_012_calculations.json",4,107,0.00952380952380952,3
c(0.750502, 0.866968),"H6_012_calculations.json",1,0,0.0526315789473684,16
c(0.756024, 0.88002),"H6_012_calculations.json",1,0,0.0526315789473684,16
c(0.755187, 0.821285),"H6_012_calculations.json",1,0,0.00746268656716418,3
c(0.710397, 0.818524),"H6_012_calculations.json",3,233,0.0121951219512195,3
c(0.724147, 0.804719),"H6_012_calculations.json",1,0,0.00847457627118644,3
c(0.733032, 0.791867),"H6_012_calculations.json",3,57,0.00769230769230769,3
c(0.696969, 0.7994),"H6_012_calculations.json",11,320,0.0126582278481013,3
c(0.707329, 0.832329),"H6_012_calculations.json",1,0,0.00900900900900901,3
c(0.703313, 0.813755),"H6_012_calculations.json",1,0,0.00925925925925926,3
c(0.719378, 0.788153),"H6_012_calculations.json",1,0,0.00925925925925926,3
c(0.694378, 0.82249),"H6_012_calculations.json",4,29,0.00952380952380952,3
c(0.685994, 0.816181),"H6_012_calculations.json",4,0,0.00943396226415094,3
c(0.686747, 0.797691),"H6_012_calculations.json",1,0,0.00925925925925926,3
c(0.678966, 0.804719),"H6_012_calculations.json",1,0,0.00925925925925926,3
c(0.704568, 0.836345),"H6_012_calculations.json",1,0,0.00746268656716418,3
c(0.671595, 0.800201),"H6_012_calculations.json",3,3,0.333333333333333,26
c(0.675703, 0.815261),"H6_012_calculations.json",1,0,0.2,26
c(0.665914, 0.791667),"H6_012_calculations.json",1,0,0.2,26
c(0.716114, 0.769076),"H6_012_calculations.json",3,149,0.0104166666666667,3
c(0.72674, 0.760877),"H6_012_calculations.json",3,107,0.00854700854700855,3
c(0.722139, 0.773845),"H6_012_calculations.json",1,0,0.008,3
c(0.72741, 0.786145),"H6_012_calculations.json",1,0,0.00628930817610063,3
c(0.731426, 0.74759),"H6_012_calculations.json",3,57,0.00704225352112676,3
c(0.723728, 0.797021),"H6_012_calculations.json",1,0,0.00628930817610063,3
c(0.665412, 0.764307),"H6_012_calculations.json",3,3,0.333333333333333,27
c(0.659639, 0.750251),"H6_012_calculations.json",1,0,0.2,27
c(0.671185, 0.726406),"H6_012_calculations.json",1,0,0.2,27
c(0.708835, 0.755522),"H6_012_calculations.json",1,0,0.00584795321637427,3
c(0.746486, 0.745984),"H6_012_calculations.json",1,0,0.00584795321637427,3
c(0.746235, 0.783886),"H6_012_calculations.json",1,0,1,42
c(0.768072, 0.766566),"H6_012_calculations.json",1,0,1,42
c(0.061173, 0.889415),"H6_012_calculations.json",3,3,0.333333333333333,28
c(0.061245, 0.879518),"H6_012_calculations.json",1,0,0.2,28
c(0.048527, 0.880689),"H6_012_calculations.json",1,0,0.2,28
c(0.879518, 0.883835),"H6_012_calculations.json",1,0,1,43
c(0.863454, 0.883032),"H6_012_calculations.json",1,0,1,43
c(0.236446, 0.89006),"H6_012_calculations.json",1,0,0.032258064516129,10
c(0.18499, 0.821586),"H6_012_calculations.json",3,15,0.0434782608695652,10
c(0.257363, 0.799699),"H6_012_calculations.json",1,0,0.032258064516129,10
c(0.134315, 0.812305),"H6_012_calculations.json",3,18,0.0526315789473684,10
c(0.122364, 0.814696),"H6_012_calculations.json",4,24,0.0588235294117647,10
c(0.080549, 0.827492),"H6_012_calculations.json",4,21,0.0526315789473684,10
c(0.110442, 0.803213),"H6_012_calculations.json",1,0,0.04,10
c(0.087349, 0.835843),"H6_012_calculations.json",1,0,0.037037037037037,10
c(0.849105, 0.88115),"H6_012_calculations.json",1,0,0.0555555555555556,14
c(0.838746, 0.866117),"H6_012_calculations.json",6,24,0.0909090909090909,14
c(0.823739, 0.860832),"H6_012_calculations.json",3,7,0.0625,14
c(0.839859, 0.881526),"H6_012_calculations.json",1,0,0.0555555555555556,14
c(0.852493, 0.855589),"H6_012_calculations.json",1,0,0.0555555555555556,14
c(0.856727, 0.863604),"H6_012_calculations.json",3,13,0.0714285714285714,14
c(0.809237, 0.849398),"H6_012_calculations.json",1,0,0.0434782608695652,14
c(0.861661, 0.874068),"H6_012_calculations.json",1,0,0.0476190476190476,14
c(0.883886, 0.846009),"H6_012_calculations.json",2,87,0.00480769230769231,2
c(0.898243, 0.855271),"H6_012_calculations.json",3,61,0.00425531914893617,2
c(0.883367, 0.82756),"H6_012_calculations.json",3,112,0.00546448087431694,2
c(0.900602, 0.843876),"H6_012_calculations.json",1,0,0.0037593984962406,2
c(0.89119, 0.820407),"H6_012_calculations.json",3,135,0.00625,2
c(0.904881, 0.827955),"H6_012_calculations.json",5,307,0.00719424460431655,2
c(0.897088, 0.817269),"H6_012_calculations.json",1,0,0.00588235294117647,2
c(0.905455, 0.804719),"H6_012_calculations.json",3,255,0.00735294117647059,2
c(0.921639, 0.836967),"H6_012_calculations.json",4,161,0.00632911392405063,2
c(0.9124, 0.793424),"H6_012_calculations.json",3,256,0.00740740740740741,2
c(0.921185, 0.787902),"H6_012_calculations.json",4,302,0.00735294117647059,2
c(0.924866, 0.848226),"H6_012_calculations.json",1,0,0.00529100529100529,2
c(0.931727, 0.842369),"H6_012_calculations.json",3,112,0.00552486187845304,2
c(0.917972, 0.8),"H6_012_calculations.json",1,0,0.00598802395209581,2
c(0.931397, 0.858653),"H6_012_calculations.json",5,89,0.00485436893203883,2
c(0.934739, 0.786396),"H6_012_calculations.json",4,220,0.00680272108843537,2
c(0.929432, 0.809739),"H6_012_calculations.json",3,61,0.00613496932515337,2
c(0.930974, 0.820281),"H6_012_calculations.json",1,0,0.00515463917525773,2
c(0.952166, 0.824146),"H6_012_calculations.json",4,90,0.00540540540540541,2
c(0.941265, 0.839357),"H6_012_calculations.json",1,0,0.00462962962962963,2
c(0.94585, 0.784237),"H6_012_calculations.json",7,227,0.00625,2
c(0.949632, 0.850067),"H6_012_calculations.json",1,0,0.00462962962962963,2
c(0.91698, 0.808735),"H6_012_calculations.json",1,0,0.00515463917525773,2
c(0.921854, 0.772758),"H6_012_calculations.json",1,0,0.00429184549356223,1
c(0.913097, 0.763108),"H6_012_calculations.json",3,69,0.00505050505050505,1
c(0.937249, 0.865462),"H6_012_calculations.json",1,0,0.00421940928270042,2
c(0.938253, 0.73243),"H6_012_calculations.json",3,131,0.00598802395209581,1
c(0.916792, 0.869854),"H6_012_calculations.json",3,31,0.00425531914893617,2
c(0.970382, 0.815261),"H6_012_calculations.json",1,0,0.00462962962962963,2
c(0.922189, 0.878514),"H6_012_calculations.json",1,0,0.0037593984962406,2
c(0.959086, 0.796687),"H6_012_calculations.json",1,0,1,44
c(0.962098, 0.784388),"H6_012_calculations.json",1,0,1,44
c(0.903865, 0.858434),"H6_012_calculations.json",1,0,0.0037593984962406,2
c(0.956995, 0.780037),"H6_012_calculations.json",4,112,0.00546448087431694,2
c(0.960341, 0.754267),"H6_012_calculations.json",1,0,0.00495049504950495,1
c(0.928715, 0.716867),"H6_012_calculations.json",3,185,0.00714285714285714,1
c(0.973203, 0.77124),"H6_012_calculations.json",4,90,0.00480769230769231,2
c(0.963855, 0.761797),"H6_012_calculations.json",1,0,0.00418410041841004,2
c(0.931139, 0.702628),"H6_012_calculations.json",7,409,0.00854700854700855,1
c(0.912651, 0.703313),"H6_012_calculations.json",1,0,0.00657894736842105,1
c(0.907798, 0.696787),"H6_012_calculations.json",1,0,0.00657894736842105,1
c(0.941265, 0.725402),"H6_012_calculations.json",1,0,0.00657894736842105,1
c(0.972975, 0.732346),"H6_012_calculations.json",5,133,0.00694444444444444,1
c(0.891064, 0.692771),"H6_012_calculations.json",1,0,0.00657894736842105,1
c(0.906768, 0.657081),"H6_012_calculations.json",6,389,0.0087719298245614,1
c(0.978342, 0.717262),"H6_012_calculations.json",3,35,0.00564971751412429,1
c(0.96988, 0.750502),"H6_012_calculations.json",1,0,0.00558659217877095,1
c(0.979418, 0.748494),"H6_012_calculations.json",1,0,0.00418410041841004,2
c(0.923695, 0.661647),"H6_012_calculations.json",1,0,0.00671140939597315,1
c(0.919177, 0.654618),"H6_012_calculations.json",1,0,0.00671140939597315,1
c(0.896586, 0.664659),"H6_012_calculations.json",1,0,0.00671140939597315,1
c(0.891566, 0.665663),"H6_012_calculations.json",1,0,0.00671140939597315,1
c(0.881275, 0.654367),"H6_012_calculations.json",3,321,0.00826446280991736,1
c(0.981426, 0.726657),"H6_012_calculations.json",1,0,0.00558659217877095,1
c(0.838353, 0.609605),"H6_012_calculations.json",3,299,0.00757575757575758,1
c(0.871988, 0.661396),"H6_012_calculations.json",1,0,0.00641025641025641,1
c(0.903991, 0.614834),"H6_012_calculations.json",4,189,0.00588235294117647,1
c(0.947917, 0.593624),"H6_012_calculations.json",4,102,0.0050251256281407,1
c(0.88504, 0.620482),"H6_012_calculations.json",1,0,0.0048780487804878,1
c(0.934739, 0.570281),"H6_012_calculations.json",1,0,0.00427350427350427,1
c(0.887952, 0.576506),"H6_012_calculations.json",5,284,0.00680272108843537,1
c(0.871486, 0.570783),"H6_012_calculations.json",1,0,0.0054945054945055,1
c(0.961847, 0.590361),"H6_012_calculations.json",1,0,0.00427350427350427,1
c(0.803464, 0.598645),"H6_012_calculations.json",1,0,0.00598802395209581,1
c(0.366382, 0.664491),"H6_012_calculations.json",3,2,0.25,29
c(0.345884, 0.657519),"H6_012_calculations.json",3,2,0.25,29
c(0.343122, 0.681476),"H6_012_calculations.json",3,3,0.333333333333333,30
c(0.360316, 0.7249),"H6_012_calculations.json",1,0,0.2,30
c(0.326305, 0.682229),"H6_012_calculations.json",1,0,0.2,30
c(0.370858, 0.648343),"H6_012_calculations.json",1,0,1,45
c(0.393574, 0.667169),"H6_012_calculations.json",1,0,1,45
c(0.348896, 0.819277),"H6_012_calculations.json",1,0,1,46
c(0.323544, 0.769829),"H6_012_calculations.json",1,0,1,46
c(0.291566, 0.766566),"H6_012_calculations.json",4,1,0.5,37
c(0.228414, 0.748996),"H6_012_calculations.json",1,0,0.333333333333333,37
c(0.356928, 0.73176),"H6_012_calculations.json",1,0,1,47
c(0.355924, 0.736948),"H6_012_calculations.json",1,0,1,47
c(0.526104, 0.761044),"H6_012_calculations.json",1,0,1,48
c(0.480924, 0.653238),"H6_012_calculations.json",1,0,1,48
c(0.469532, 0.577193),"H6_012_calculations.json",5,30,0.0769230769230769,11
c(0.458501, 0.574799),"H6_012_calculations.json",3,15,0.0588235294117647,11
c(0.437751, 0.595884),"H6_012_calculations.json",1,0,0.04,11
c(0.457831, 0.586345),"H6_012_calculations.json",1,0,0.04,11
c(0.448293, 0.596888),"H6_012_calculations.json",1,0,0.0476190476190476,11
c(0.478916, 0.585592),"H6_012_calculations.json",3,15,0.0588235294117647,11
c(0.035266, 0.700427),"H6_012_calculations.json",4,37,0.0147058823529412,4
c(0.044194, 0.692079),"H6_012_calculations.json",6,96,0.0188679245283019,4
c(0.023092, 0.692269),"H6_012_calculations.json",1,0,0.0114942528735632,4
c(0.043173, 0.680723),"H6_012_calculations.json",1,0,0.0138888888888889,4
c(0.053715, 0.686747),"H6_012_calculations.json",1,0,0.0138888888888889,4
c(0.065261, 0.699799),"H6_012_calculations.json",1,0,0.0138888888888889,4
c(0.087977, 0.693838),"H6_012_calculations.json",4,130,0.0217391304347826,4
c(0.082831, 0.710843),"H6_012_calculations.json",1,0,0.0153846153846154,4
c(0.094629, 0.709086),"H6_012_calculations.json",3,37,0.0163934426229508,4
c(0.103414, 0.717871),"H6_012_calculations.json",1,0,0.0125,4
c(0.075301, 0.746486),"H6_012_calculations.json",1,0,0.0125,4
c(0.129769, 0.666918),"H6_012_calculations.json",3,103,0.0204081632653061,4
c(0.169535, 0.606354),"H6_012_calculations.json",5,96,0.0178571428571429,4
c(0.113956, 0.64759),"H6_012_calculations.json",1,0,0.0147058823529412,4
c(0.196787, 0.586596),"H6_012_calculations.json",1,0,0.0133333333333333,4
c(0.136295, 0.576933),"H6_012_calculations.json",3,37,0.0140845070422535,4
c(0.152108, 0.618474),"H6_012_calculations.json",1,0,0.0133333333333333,4
c(0.179217, 0.577309),"H6_012_calculations.json",1,0,0.0111111111111111,4
c(0.117721, 0.581576),"H6_012_calculations.json",1,0,0.0111111111111111,4
c(0.969127, 0.668298),"H6_012_calculations.json",1,0,1,49
c(0.966867, 0.680221),"H6_012_calculations.json",1,0,1,49
c(0.984689, 0.637299),"H6_012_calculations.json",3,3,0.333333333333333,31
c(0.986948, 0.620482),"H6_012_calculations.json",1,0,0.2,31
c(0.311245, 0.665663),"H6_012_calculations.json",1,0,0.0909090909090909,19
c(0.324109, 0.656124),"H6_012_calculations.json",3,7,0.142857142857143,19
c(0.320616, 0.644076),"H6_012_calculations.json",1,0,0.0909090909090909,19
c(0.293005, 0.608434),"H6_012_calculations.json",1,0,1,50
c(0.283133, 0.59488),"H6_012_calculations.json",1,0,1,50
c(0.303966, 0.599523),"H6_012_calculations.json",1,0,1,51
c(0.309237, 0.587349),"H6_012_calculations.json",1,0,1,51
c(0.219177, 0.611747),"H6_012_calculations.json",3,7,0.142857142857143,19
c(0.221386, 0.50753),"H6_012_calculations.json",1,0,0.0909090909090909,19
c(0.203188, 0.646335),"H6_012_calculations.json",1,0,0.0909090909090909,19
c(0.332831, 0.60743),"H6_012_calculations.json",1,0,0.04,6
c(0.332042, 0.597425),"H6_012_calculations.json",4,12,0.0625,6
c(0.344629, 0.589357),"H6_012_calculations.json",6,23,0.0666666666666667,6
c(0.335241, 0.585442),"H6_012_calculations.json",4,17,0.0555555555555556,6
c(0.352957, 0.596157),"H6_012_calculations.json",5,17,0.0555555555555556,6
c(0.346888, 0.542671),"H6_012_calculations.json",1,0,0.037037037037037,6
c(0.314759, 0.583835),"H6_012_calculations.json",1,0,0.037037037037037,6
c(0.400602, 0.573293),"H6_012_calculations.json",1,0,0.037037037037037,6
c(0.348996, 0.563755),"H6_012_calculations.json",1,0,0.0416666666666667,6
c(0.354167, 0.566516),"H6_012_calculations.json",1,0,0.0416666666666667,6
c(0.363956, 0.601406),"H6_012_calculations.json",1,0,0.037037037037037,6
c(0.36245, 0.561245),"H6_012_calculations.json",1,0,0.0163934426229508,5
c(0.370231, 0.547942),"H6_012_calculations.json",3,25,0.0208333333333333,5
c(0.382631, 0.541867),"H6_012_calculations.json",4,43,0.0256410256410256,5
c(0.358434, 0.536145),"H6_012_calculations.json",1,0,0.0163934426229508,5
c(0.406727, 0.521319),"H6_012_calculations.json",4,53,0.0294117647058824,5
c(0.381024, 0.524096),"H6_012_calculations.json",1,0,0.0192307692307692,5
c(0.441014, 0.54242),"H6_012_calculations.json",3,55,0.0303030303030303,5
c(0.441767, 0.558735),"H6_012_calculations.json",1,0,0.0217391304347826,5
c(0.471988, 0.557129),"H6_012_calculations.json",3,0,0.0476190476190476,11
c(0.47257, 0.526225),"H6_012_calculations.json",4,52,0.0277777777777778,5
c(0.452811, 0.523092),"H6_012_calculations.json",1,0,0.0204081632653061,5
c(0.437751, 0.579317),"H6_012_calculations.json",1,0,0.0476190476190476,11
c(0.449799, 0.506024),"H6_012_calculations.json",1,0,0.0204081632653061,5
c(0.485567, 0.518449),"H6_012_calculations.json",3,25,0.0222222222222222,5
c(0.49455, 0.512622),"H6_012_calculations.json",1,0,0.0172413793103448,5
c(0.476707, 0.51004),"H6_012_calculations.json",1,0,0.0172413793103448,5
c(0.048946, 0.566014),"H6_012_calculations.json",3,17,0.0526315789473684,7
c(0.039157, 0.568273),"H6_012_calculations.json",1,0,0.0357142857142857,7
c(0.031124, 0.561747),"H6_012_calculations.json",1,0,0.0357142857142857,7
c(0.127175, 0.577644),"H6_012_calculations.json",1,0,1,52
c(0.113203, 0.57254),"H6_012_calculations.json",1,0,1,52
c(0.070803, 0.53488),"H6_012_calculations.json",6,39,0.0714285714285714,7
c(0.069026, 0.510793),"H6_012_calculations.json",1,0,0.0434782608695652,7
c(0.058233, 0.539157),"H6_012_calculations.json",1,0,0.0434782608695652,7
c(0.056099, 0.522904),"H6_012_calculations.json",3,17,0.0526315789473684,7
c(0.064006, 0.516253),"H6_012_calculations.json",1,0,0.0357142857142857,7
c(0.041165, 0.524096),"H6_012_calculations.json",1,0,0.0357142857142857,7
c(0.015639, 0.521548),"H6_012_calculations.json",1,0,0.2,32
c(0.030873, 0.510542),"H6_012_calculations.json",3,3,0.333333333333333,32
c(0.03489, 0.498745),"H6_012_calculations.json",1,0,0.2,32
c(0.047189, 0.449297),"H6_012_calculations.json",1,0,0.2,32
c(0.287866, 0.512837),"H6_012_calculations.json",1,0,0.0344827586206897,12
c(0.29138, 0.476908),"H6_012_calculations.json",3,15,0.0476190476190476,12
c(0.282882, 0.44503),"H6_012_calculations.json",3,23,0.0588235294117647,12
c(0.297189, 0.48996),"H6_012_calculations.json",1,0,0.0344827586206897,12
c(0.296787, 0.402811),"H6_012_calculations.json",3,23,0.0588235294117647,12
c(0.307982, 0.397088),"H6_012_calculations.json",3,15,0.0476190476190476,12
c(0.281878, 0.367846),"H6_012_calculations.json",1,0,0.04,12
c(0.317269, 0.385542),"H6_012_calculations.json",1,0,0.0344827586206897,12
c(0.36245, 0.442771),"H6_012_calculations.json",1,0,0.0344827586206897,12
c(0.434739, 0.462224),"H6_012_calculations.json",1,0,1,53
c(0.447289, 0.450301),"H6_012_calculations.json",1,0,1,53
c(0.428966, 0.460592),"H6_012_calculations.json",1,0,1,54
c(0.405622, 0.4416),"H6_012_calculations.json",1,0,1,54
c(0.469234, 0.452524),"H6_012_calculations.json",1,0,0.0909090909090909,20
c(0.470214, 0.427544),"H6_012_calculations.json",3,7,0.142857142857143,20
c(0.473896, 0.441767),"H6_012_calculations.json",1,0,0.0909090909090909,20
c(0.479669, 0.423946),"H6_012_calculations.json",3,7,0.142857142857143,20
c(0.488956, 0.435241),"H6_012_calculations.json",1,0,0.0909090909090909,20
c(0.498661, 0.414993),"H6_012_calculations.json",1,0,0.0909090909090909,20
c(0.612638, 0.40876),"H6_012_calculations.json",1,0,1,55
c(0.62751, 0.412149),"H6_012_calculations.json",1,0,1,55
c(0.370231, 0.303213),"H6_012_calculations.json",3,3,0.333333333333333,33
c(0.354167, 0.294177),"H6_012_calculations.json",1,0,0.2,33
c(0.348394, 0.296854),"H6_012_calculations.json",1,0,0.0303030303030303,8
c(0.355861, 0.285705),"H6_012_calculations.json",3,17,0.0416666666666667,8
c(0.347892, 0.276439),"H6_012_calculations.json",3,21,0.0526315789473684,8
c(0.343373, 0.281501),"H6_012_calculations.json",3,9,0.0476190476190476,8
c(0.350402, 0.288906),"H6_012_calculations.json",1,0,0.0333333333333333,8
c(0.338425, 0.266566),"H6_012_calculations.json",4,27,0.0555555555555556,8
