"geometry","file","degree","betweenness","closeness","component"
c(0.819733, 0.675657),"G12_013_calculations.json",3,24,0.0072463768115942,10
c(0.801958, 0.682229),"G12_013_calculations.json",1,0,0.00617283950617284,10
c(0.777108, 0.658133),"G12_013_calculations.json",1,0,0.00793650793650794,10
c(0.470355, 0.643469),"G12_013_calculations.json",6,14,0.142857142857143,55
c(0.465361, 0.633032),"G12_013_calculations.json",1,0,0.0833333333333333,55
c(0.482609, 0.646586),"G12_013_calculations.json",3,5,0.1,55
c(0.457329, 0.643574),"G12_013_calculations.json",1,0,0.0833333333333333,55
c(0.462851, 0.650602),"G12_013_calculations.json",1,0,0.0833333333333333,55
c(0.483183, 0.629769),"G12_013_calculations.json",1,0,1,149
c(0.47282, 0.620625),"G12_013_calculations.json",1,0,1,149
c(0.457329, 0.611948),"G12_013_calculations.json",1,0,1,150
c(0.469127, 0.611446),"G12_013_calculations.json",1,0,1,150
c(0.476991, 0.612366),"G12_013_calculations.json",1,0,1,151
c(0.495482, 0.616466),"G12_013_calculations.json",1,0,1,151
c(0.456576, 0.604568),"G12_013_calculations.json",1,0,0.111111111111111,69
c(0.450072, 0.593417),"G12_013_calculations.json",5,10,0.2,69
c(0.438655, 0.583233),"G12_013_calculations.json",1,0,0.111111111111111,69
c(0.446034, 0.580656),"G12_013_calculations.json",1,0,0.111111111111111,69
c(0.488872, 0.590529),"G12_013_calculations.json",1,0,0.111111111111111,69
c(0.693689, 0.642778),"G12_013_calculations.json",2,7.5,0.05,27
c(0.667615, 0.635988),"G12_013_calculations.json",6,30,0.0588235294117647,27
c(0.691839, 0.628729),"G12_013_calculations.json",4,18,0.0476190476190476,27
c(0.679217, 0.633032),"G12_013_calculations.json",1,0,0.0384615384615385,27
c(0.679468, 0.625251),"G12_013_calculations.json",1,0,0.0333333333333333,27
c(0.70438, 0.633848),"G12_013_calculations.json",1,0,0.0333333333333333,27
c(0.678481, 0.62008),"G12_013_calculations.json",3,16.5,0.0555555555555556,27
c(0.686998, 0.607848),"G12_013_calculations.json",1,0,0.037037037037037,27
c(0.661446, 0.62761),"G12_013_calculations.json",1,0,0.0384615384615385,27
c(0.651965, 0.636188),"G12_013_calculations.json",3,9,0.0416666666666667,27
c(0.643951, 0.626883),"G12_013_calculations.json",1,0,0.0303030303030303,27
c(0.678213, 0.597892),"G12_013_calculations.json",1,0,0.0434782608695652,26
c(0.682647, 0.58084),"G12_013_calculations.json",8,38,0.0714285714285714,26
c(0.687584, 0.595214),"G12_013_calculations.json",1,0,0.0434782608695652,26
c(0.668173, 0.593624),"G12_013_calculations.json",1,0,0.0434782608695652,26
c(0.659639, 0.578815),"G12_013_calculations.json",1,0,0.0434782608695652,26
c(0.669511, 0.566031),"G12_013_calculations.json",4,9,0.0476190476190476,26
c(0.653614, 0.575803),"G12_013_calculations.json",1,0,0.0333333333333333,26
c(0.622155, 0.558233),"G12_013_calculations.json",1,0,1,152
c(0.613454, 0.559739),"G12_013_calculations.json",1,0,1,152
c(0.606961, 0.552711),"G12_013_calculations.json",5,308,0.00671140939597315,5
c(0.59366, 0.558161),"G12_013_calculations.json",3,290,0.00598802395209581,5
c(0.576531, 0.531463),"G12_013_calculations.json",9,539,0.0075187969924812,5
c(0.574632, 0.558066),"G12_013_calculations.json",4,143,0.00613496932515337,5
c(0.588604, 0.550954),"G12_013_calculations.json",1,0,0.00584795321637427,5
c(0.57226, 0.503396),"G12_013_calculations.json",5,38,0.00598802395209581,5
c(0.562888, 0.516429),"G12_013_calculations.json",4,38,0.00598802395209581,5
c(0.55748, 0.525853),"G12_013_calculations.json",3,374,0.00709219858156028,5
c(0.56178, 0.567436),"G12_013_calculations.json",3,75,0.0050761421319797,5
c(0.592788, 0.573461),"G12_013_calculations.json",3,278,0.0053475935828877,5
c(0.570783, 0.569779),"G12_013_calculations.json",1,0,0.00497512437810945,5
c(0.540361, 0.52249),"G12_013_calculations.json",3,378,0.0065359477124183,5
c(0.561245, 0.505271),"G12_013_calculations.json",1,0,0.0048780487804878,5
c(0.549699, 0.544511),"G12_013_calculations.json",1,0,0.00558659217877095,5
c(0.580823, 0.571285),"G12_013_calculations.json",1,0,0.00444444444444444,5
c(0.554593, 0.559613),"G12_013_calculations.json",1,0,0.00425531914893617,5
c(0.534513, 0.516064),"G12_013_calculations.json",4,236,0.00564971751412429,5
c(0.548601, 0.552397),"G12_013_calculations.json",3,75,0.00460829493087558,5
c(0.563755, 0.548946),"G12_013_calculations.json",1,0,0.00392156862745098,5
c(0.560074, 0.575134),"G12_013_calculations.json",1,0,1,153
c(0.553966, 0.575552),"G12_013_calculations.json",1,0,1,153
c(0.521586, 0.506566),"G12_013_calculations.json",5,111,0.00478468899521531,5
c(0.543173, 0.576168),"G12_013_calculations.json",4,9,0.0909090909090909,56
c(0.549699, 0.591616),"G12_013_calculations.json",1,0,0.0625,56
c(0.521084, 0.523176),"G12_013_calculations.json",3,75,0.004739336492891,5
c(0.528112, 0.567269),"G12_013_calculations.json",1,0,0.0625,56
c(0.531555, 0.582616),"G12_013_calculations.json",4,9,0.1,56
c(0.576556, 0.480673),"G12_013_calculations.json",1,0,0.2,91
c(0.565028, 0.473035),"G12_013_calculations.json",3,3,0.333333333333333,91
c(0.535015, 0.533133),"G12_013_calculations.json",3,143,0.00546448087431694,5
c(0.548695, 0.480924),"G12_013_calculations.json",1,0,0.2,91
c(0.515402, 0.583173),"G12_013_calculations.json",4,9,0.0909090909090909,56
c(0.52577, 0.539491),"G12_013_calculations.json",1,0,0.00401606425702811,5
c(0.544177, 0.533133),"G12_013_calculations.json",1,0,0.00452488687782805,5
c(0.598067, 0.614709),"G12_013_calculations.json",7,239,0.004739336492891,5
c(0.622258, 0.605653),"G12_013_calculations.json",3,38,0.0040650406504065,5
c(0.516064, 0.516566),"G12_013_calculations.json",1,0,0.00404858299595142,5
c(0.555388, 0.501841),"G12_013_calculations.json",1,0,1,154
c(0.54493, 0.500628),"G12_013_calculations.json",1,0,1,154
c(0.556476, 0.593624),"G12_013_calculations.json",1,0,1,155
c(0.562416, 0.603497),"G12_013_calculations.json",1,0,1,155
c(0.577058, 0.463855),"G12_013_calculations.json",1,0,0.2,91
c(0.549398, 0.597289),"G12_013_calculations.json",1,0,1,156
c(0.540161, 0.606928),"G12_013_calculations.json",1,0,1,156
c(0.610203, 0.625466),"G12_013_calculations.json",4,0,0.00404858299595142,5
c(0.588772, 0.608768),"G12_013_calculations.json",3,75,0.00408163265306122,5
c(0.506526, 0.504016),"G12_013_calculations.json",1,0,0.00404858299595142,5
c(0.502761, 0.514809),"G12_013_calculations.json",1,0,0.00404858299595142,5
c(0.588433, 0.59665),"G12_013_calculations.json",1,0,0.00353356890459364,5
c(0.579819, 0.603916),"G12_013_calculations.json",1,0,0.00353356890459364,5
c(0.582204, 0.618725),"G12_013_calculations.json",1,0,0.00401606425702811,5
c(0.637687, 0.603049),"G12_013_calculations.json",1,0,1,157
c(0.631777, 0.594127),"G12_013_calculations.json",1,0,1,157
c(0.633367, 0.473896),"G12_013_calculations.json",1,0,1,158
c(0.633283, 0.463604),"G12_013_calculations.json",1,0,1,158
c(0.844545, 0.651941),"G12_013_calculations.json",1,0,1,159
c(0.85492, 0.655183),"G12_013_calculations.json",1,0,1,159
c(0.915328, 0.613621),"G12_013_calculations.json",3,26,0.0434782608695652,23
c(0.937523, 0.62605),"G12_013_calculations.json",2,10,0.032258064516129,23
c(0.895206, 0.599105),"G12_013_calculations.json",4,43,0.0526315789473684,23
c(0.894076, 0.60994),"G12_013_calculations.json",1,0,0.0344827586206897,23
c(0.939974, 0.615892),"G12_013_calculations.json",1,0,0.024390243902439,23
c(0.920754, 0.592513),"G12_013_calculations.json",3,19,0.04,23
c(0.932731, 0.592871),"G12_013_calculations.json",1,0,0.0285714285714286,23
c(0.922691, 0.60241),"G12_013_calculations.json",1,0,0.0285714285714286,23
c(0.578564, 0.653112),"G12_013_calculations.json",1,0,0.1,79
c(0.571586, 0.645582),"G12_013_calculations.json",3,3,0.142857142857143,79
c(0.567169, 0.635944),"G12_013_calculations.json",4,4,0.166666666666667,79
c(0.555221, 0.629434),"G12_013_calculations.json",3,3,0.142857142857143,79
c(0.543675, 0.626757),"G12_013_calculations.json",1,0,0.1,79
c(0.314531, 0.630613),"G12_013_calculations.json",3,369,0.000364298724954463,1
c(0.305221, 0.634287),"G12_013_calculations.json",1,0,0.000341296928327645,1
c(0.317614, 0.612638),"G12_013_calculations.json",5,731,0.000390015600624025,1
c(0.330321, 0.616466),"G12_013_calculations.json",1,0,0.000363768643142961,1
c(0.151042, 0.634475),"G12_013_calculations.json",1,0,0.0121951219512195,12
c(0.133422, 0.60986),"G12_013_calculations.json",7,117,0.0166666666666667,12
c(0.138052, 0.636546),"G12_013_calculations.json",1,0,0.0121951219512195,12
c(0.154116, 0.607681),"G12_013_calculations.json",1,0,0.0121951219512195,12
c(0.120482, 0.596888),"G12_013_calculations.json",1,0,0.0121951219512195,12
c(0.121486, 0.615964),"G12_013_calculations.json",1,0,0.0121951219512195,12
c(0.115964, 0.632028),"G12_013_calculations.json",1,0,0.0121951219512195,12
c(0.296386, 0.59498),"G12_013_calculations.json",1,0,1,160
c(0.305221, 0.590278),"G12_013_calculations.json",1,0,1,160
c(0.161981, 0.60241),"G12_013_calculations.json",1,0,1,161
c(0.156794, 0.593541),"G12_013_calculations.json",1,0,1,161
c(0.359187, 0.576305),"G12_013_calculations.json",3,1085,0.000418935902806871,1
c(0.369924, 0.571006),"G12_013_calculations.json",1,0,0.000388802488335925,1
c(0.350904, 0.569654),"G12_013_calculations.json",3,1431,0.0004516711833785,1
c(0.320042, 0.566994),"G12_013_calculations.json",6,2291,0.000488997555012225,1
c(0.344378, 0.574799),"G12_013_calculations.json",1,0,0.000416840350145894,1
c(0.377761, 0.57254),"G12_013_calculations.json",1,0,1,162
c(0.394578, 0.568775),"G12_013_calculations.json",1,0,1,162
c(0.320582, 0.583936),"G12_013_calculations.json",1,0,0.000448430493273543,1
c(0.316767, 0.574297),"G12_013_calculations.json",1,0,0.000448430493273543,1
c(0.315094, 0.577979),"G12_013_calculations.json",1,0,0.000448430493273543,1
c(0.304886, 0.552878),"G12_013_calculations.json",1,0,0.000448430493273543,1
c(0.304217, 0.547189),"G12_013_calculations.json",3,113.333333333333,0.000528541226215645,1
c(0.297816, 0.538906),"G12_013_calculations.json",5,586.2,0.00057372346528973,1
c(0.284337, 0.561033),"G12_013_calculations.json",8,2758.66666666667,0.000530222693531283,1
c(0.296687, 0.544177),"G12_013_calculations.json",1,0,0.000482858522452921,1
c(0.299525, 0.522069),"G12_013_calculations.json",3,812.933333333334,0.000614250614250614,1
c(0.276245, 0.546667),"G12_013_calculations.json",8,3264,0.000575705238917674,1
c(0.288404, 0.534806),"G12_013_calculations.json",1,0,0.000518672199170124,1
c(0.267727, 0.558672),"G12_013_calculations.json",6,185,0.000525762355415352,1
c(0.271712, 0.577309),"G12_013_calculations.json",1,0,0.000482858522452921,1
c(0.284011, 0.508032),"G12_013_calculations.json",1,0,0.000551571980143409,1
c(0.268188, 0.583642),"G12_013_calculations.json",1,0,1,163
c(0.262952, 0.574096),"G12_013_calculations.json",1,0,1,163
c(0.261212, 0.566767),"G12_013_calculations.json",1,0,0.000479156684235745,1
c(0.256777, 0.550828),"G12_013_calculations.json",1,0,0.000520291363163372,1
c(0.305221, 0.495984),"G12_013_calculations.json",3,1065.33333333333,0.00066577896138482,1
c(0.319152, 0.501381),"G12_013_calculations.json",1,0,0.000592768227622999,1
c(0.248996, 0.546185),"G12_013_calculations.json",1,0,1,164
c(0.23243, 0.546185),"G12_013_calculations.json",1,0,1,164
c(0.296536, 0.454964),"G12_013_calculations.json",14,4934.66666666667,0.000729394602479942,1
c(0.253932, 0.514516),"G12_013_calculations.json",3,3261.66666666667,0.00062266500622665,1
c(0.240399, 0.510542),"G12_013_calculations.json",4,3842,0.000664451827242525,1
c(0.287651, 0.473645),"G12_013_calculations.json",1,0,0.0006426735218509,1
c(0.307229, 0.471135),"G12_013_calculations.json",1,0,0.0006426735218509,1
c(0.283403, 0.461384),"G12_013_calculations.json",5,789.133333333333,0.00066711140760507,1
c(0.313337, 0.448963),"G12_013_calculations.json",4,0,0.000649350649350649,1
c(0.267035, 0.481175),"G12_013_calculations.json",4,742.066666666666,0.000619578686493185,1
c(0.282129, 0.501381),"G12_013_calculations.json",1,0,0.000555864369093941,1
c(0.298695, 0.435241),"G12_013_calculations.json",1,0,0.0006426735218509,1
c(0.320995, 0.432123),"G12_013_calculations.json",4,2565,0.000655737704918033,1
c(0.303882, 0.430221),"G12_013_calculations.json",1,0,0.0006426735218509,1
c(0.306455, 0.412692),"G12_013_calculations.json",6,2444,0.000594530321046373,1
c(0.263554, 0.464106),"G12_013_calculations.json",1,0,1,165
c(0.267068, 0.470884),"G12_013_calculations.json",1,0,1,165
c(0.241126, 0.469466),"G12_013_calculations.json",5,8271,0.000786163522012579,1
c(0.244227, 0.453815),"G12_013_calculations.json",1,0,0.000686341798215511,1
c(0.319277, 0.415161),"G12_013_calculations.json",1,0,0.000535618639528656,1
c(0.25251, 0.474272),"G12_013_calculations.json",1,0,0.000555864369093941,1
c(0.300201, 0.421586),"G12_013_calculations.json",1,0,0.000535618639528656,1
c(0.308137, 0.392499),"G12_013_calculations.json",5,1777,0.000541418516513265,1
c(0.226782, 0.453439),"G12_013_calculations.json",1,0,0.000637348629700446,1
c(0.217118, 0.447289),"G12_013_calculations.json",3,185,0.000722543352601156,1
c(0.310743, 0.399096),"G12_013_calculations.json",1,0,0.000492125984251968,1
c(0.206241, 0.429739),"G12_013_calculations.json",11,9495.68888888889,0.000832639467110741,1
c(0.243976, 0.486446),"G12_013_calculations.json",1,0,0.000686341798215511,1
c(0.240085, 0.442708),"G12_013_calculations.json",1,0,0.000604960677555959,1
c(0.230078, 0.432387),"G12_013_calculations.json",5,583,0.000681198910081744,1
c(0.204056, 0.475331),"G12_013_calculations.json",9,9181.52380952383,0.000820344544708778,1
c(0.245327, 0.416512),"G12_013_calculations.json",3,417,0.000667556742323097,1
c(0.296185, 0.392236),"G12_013_calculations.json",1,0,0.000492125984251968,1
c(0.309739, 0.380899),"G12_013_calculations.json",4,1259,0.000495540138751239,1
c(0.237359, 0.499817),"G12_013_calculations.json",4,3920,0.000718907260963336,1
c(0.24749, 0.492972),"G12_013_calculations.json",1,0,0.000634517766497462,1
c(0.218248, 0.431978),"G12_013_calculations.json",4,523,0.000727272727272727,1
c(0.333599, 0.355097),"G12_013_calculations.json",6,914,0.000455996352029184,1
c(0.223896, 0.426707),"G12_013_calculations.json",1,0,0.000604960677555959,1
c(0.206325, 0.493474),"G12_013_calculations.json",1,0,0.000712250712250712,1
c(0.21511, 0.485693),"G12_013_calculations.json",1,0,0.000712250712250712,1
c(0.230447, 0.517545),"G12_013_calculations.json",4,912,0.000595238095238095,1
c(0.197791, 0.416165),"G12_013_calculations.json",1,0,0.000721500721500722,1
c(0.197289, 0.409639),"G12_013_calculations.json",1,0,0.000721500721500722,1
c(0.178618, 0.426726),"G12_013_calculations.json",4,1928.23174603174,0.000745156482861401,1
c(0.21762, 0.408635),"G12_013_calculations.json",3,7976,0.000811688311688312,1
c(0.231645, 0.422879),"G12_013_calculations.json",1,0,0.0005941770647653,1
c(0.244255, 0.399096),"G12_013_calculations.json",5,380,0.000700770847932726,1
c(0.254116, 0.416667),"G12_013_calculations.json",1,0,0.2,92
c(0.264447, 0.419177),"G12_013_calculations.json",3,3,0.333333333333333,92
c(0.227675, 0.529825),"G12_013_calculations.json",3,369,0.000537345513164965,1
c(0.180657, 0.491357),"G12_013_calculations.json",11,2290.83492063492,0.000737463126843658,1
c(0.196285, 0.489458),"G12_013_calculations.json",1,0,0.000712250712250712,1
c(0.245147, 0.523427),"G12_013_calculations.json",1,0,0.000536193029490617,1
c(0.229772, 0.391763),"G12_013_calculations.json",9,8407.625,0.000793650793650794,1
c(0.24935, 0.380796),"G12_013_calculations.json",11,1308,0.00072202166064982,1
c(0.270582, 0.427711),"G12_013_calculations.json",1,0,0.2,92
c(0.322691, 0.350301),"G12_013_calculations.json",1,0,0.000420521446593776,1
c(0.169627, 0.471126),"G12_013_calculations.json",10,1384.67301587301,0.000668002672010688,1
c(0.265161, 0.397666),"G12_013_calculations.json",5,369,0.000638569604086846,1
c(0.170013, 0.483912),"G12_013_calculations.json",8,385.571428571428,0.00066006600660066,1
c(0.171595, 0.443501),"G12_013_calculations.json",3,306.476190476191,0.000667556742323097,1
c(0.271001, 0.386212),"G12_013_calculations.json",1,0,0.000571102227298686,1
c(0.334337, 0.344378),"G12_013_calculations.json",1,0,0.000420521446593776,1
c(0.328815, 0.345382),"G12_013_calculations.json",1,0,0.000420521446593776,1
c(0.23745, 0.532129),"G12_013_calculations.json",1,0,0.000488758553274682,1
c(0.226262, 0.54181),"G12_013_calculations.json",1,0,0.000488758553274682,1
c(0.233015, 0.406752),"G12_013_calculations.json",3,185,0.000693000693000693,1
c(0.26506, 0.408635),"G12_013_calculations.json",1,0,0.000571102227298686,1
c(0.220884, 0.381024),"G12_013_calculations.json",1,0,0.00069204152249135,1
c(0.28991, 0.413404),"G12_013_calculations.json",1,0,0.000535618639528656,1
c(0.223896, 0.413153),"G12_013_calculations.json",1,0,0.000614250614250614,1
c(0.221473, 0.358848),"G12_013_calculations.json",10,6097.775,0.000749625187406297,1
c(0.260793, 0.383534),"G12_013_calculations.json",1,0,0.000636942675159236,1
c(0.157882, 0.493725),"G12_013_calculations.json",1,0,0.000588235294117647,1
c(0.147311, 0.451933),"G12_013_calculations.json",10,1084.56414141414,0.000638162093171666,1
c(0.234605, 0.373494),"G12_013_calculations.json",1,0,0.000636942675159236,1
c(0.154475, 0.485585),"G12_013_calculations.json",3,185,0.000595947556615018,1
c(0.246235, 0.36245),"G12_013_calculations.json",1,0,0.000636942675159236,1
c(0.182587, 0.511618),"G12_013_calculations.json",3,185,0.000649772579597141,1
c(0.155622, 0.471386),"G12_013_calculations.json",1,0,0.000594530321046373,1
c(0.209639, 0.374716),"G12_013_calculations.json",5,3062.85,0.000734753857457752,1
c(0.146586, 0.480422),"G12_013_calculations.json",1,0,0.000594530321046373,1
c(0.180723, 0.435743),"G12_013_calculations.json",1,0,0.0005941770647653,1
c(0.188755, 0.523092),"G12_013_calculations.json",1,0,0.000580046403712297,1
c(0.190783, 0.355737),"G12_013_calculations.json",9,3413.6,0.000664893617021277,1
c(0.205572, 0.356175),"G12_013_calculations.json",3,381.15,0.000677048070412999,1
c(0.216867, 0.339859),"G12_013_calculations.json",1,0,0.000658327847267939,1
c(0.196787, 0.368725),"G12_013_calculations.json",1,0,0.00059206631142688,1
c(0.134538, 0.466365),"G12_013_calculations.json",1,0,0.000570776255707763,1
c(0.128553, 0.451962),"G12_013_calculations.json",3,70.9757575757577,0.000573065902578797,1
c(0.245482, 0.334588),"G12_013_calculations.json",1,0,0.000574382538770821,1
c(0.257718, 0.323983),"G12_013_calculations.json",3,5435,0.0006426735218509,1
c(0.147408, 0.514011),"G12_013_calculations.json",1,0,0.2,93
c(0.162388, 0.517642),"G12_013_calculations.json",5,3,0.333333333333333,93
c(0.198323, 0.338206),"G12_013_calculations.json",4,2272,0.000601322910402886,1
c(0.163153, 0.507028),"G12_013_calculations.json",3,0,0.2,93
c(0.273308, 0.335413),"G12_013_calculations.json",3,5661,0.000693000693000693,1
c(0.280706, 0.345758),"G12_013_calculations.json",1,0,0.000614250614250614,1
c(0.205321, 0.327142),"G12_013_calculations.json",1,0,0.000541125541125541,1
c(0.210509, 0.345382),"G12_013_calculations.json",1,0,0.000541125541125541,1
c(0.18658, 0.313839),"G12_013_calculations.json",3,1760,0.000547045951859956,1
c(0.280522, 0.332831),"G12_013_calculations.json",1,0,0.00053821313240043,1
c(0.279744, 0.310994),"G12_013_calculations.json",3,5201,0.000597728631201434,1
c(0.177146, 0.305786),"G12_013_calculations.json",4,185,0.000499251123315027,1
c(0.184639, 0.29503),"G12_013_calculations.json",6,1259,0.000500751126690035,1
c(0.167001, 0.305388),"G12_013_calculations.json",1,0,0.000457038391224863,1
c(0.287985, 0.290997),"G12_013_calculations.json",4,4928,0.000557413600891862,1
c(0.294242, 0.28239),"G12_013_calculations.json",5,1935,0.000516262261228704,1
c(0.279312, 0.278112),"G12_013_calculations.json",4,3191,0.000518403317781234,1
c(0.173695, 0.291165),"G12_013_calculations.json",1,0,0.000458295142071494,1
c(0.194421, 0.284997),"G12_013_calculations.json",5,912,0.000460405156537753,1
c(0.162316, 0.307898),"G12_013_calculations.json",1,0,1,166
c(0.179719, 0.334965),"G12_013_calculations.json",1,0,1,166
c(0.307982, 0.277861),"G12_013_calculations.json",1,0,0.2,94
c(0.310464, 0.289882),"G12_013_calculations.json",3,3,0.333333333333333,94
c(0.296595, 0.25737),"G12_013_calculations.json",4,1608,0.000475285171102662,1
c(0.266566, 0.279618),"G12_013_calculations.json",1,0,0.000473036896877956,1
c(0.278686, 0.259395),"G12_013_calculations.json",3,2873,0.000480769230769231,1
c(0.320783, 0.298193),"G12_013_calculations.json",1,0,0.2,94
c(0.264039, 0.253064),"G12_013_calculations.json",5,2749,0.000447828034034931,1
c(0.284639, 0.251506),"G12_013_calculations.json",1,0,0.000436871996505024,1
c(0.337517, 0.258869),"G12_013_calculations.json",3,1080,0.00043917435221783,1
c(0.348776, 0.25808),"G12_013_calculations.json",7,912,0.000407830342577488,1
c(0.357241, 0.247898),"G12_013_calculations.json",5,369,0.000379794910748196,1
c(0.341365, 0.246988),"G12_013_calculations.json",1,0,0.000379218809252939,1
c(0.265562, 0.239458),"G12_013_calculations.json",1,0,0.000413564929693962,1
c(0.246486, 0.266734),"G12_013_calculations.json",3,2291,0.000418060200668896,1
c(0.338102, 0.280371),"G12_013_calculations.json",1,0,1,167
c(0.332831, 0.287651),"G12_013_calculations.json",1,0,1,167
c(0.358936, 0.258032),"G12_013_calculations.json",1,0,0.000379218809252939,1
c(0.363454, 0.263554),"G12_013_calculations.json",1,0,0.00035486160397445,1
c(0.236948, 0.276857),"G12_013_calculations.json",3,909,0.000389559797428905,1
c(0.236876, 0.263913),"G12_013_calculations.json",3,1085,0.000389863547758285,1
c(0.229211, 0.270641),"G12_013_calculations.json",3,731,0.000364697301239971,1
c(0.224398, 0.250502),"G12_013_calculations.json",1,0,0.000363636363636364,1
c(0.256526, 0.272088),"G12_013_calculations.json",1,0,0.000363372093023256,1
c(0.248106, 0.284981),"G12_013_calculations.json",4,552,0.000364166059723234,1
c(0.223896, 0.282129),"G12_013_calculations.json",1,0,0.000341646737273659,1
c(0.259538, 0.286145),"G12_013_calculations.json",1,0,0.000341180484476288,1
c(0.233768, 0.292001),"G12_013_calculations.json",1,0,0.000341180484476288,1
c(0.263052, 0.282631),"G12_013_calculations.json",1,0,0.000341180484476288,1
c(0.215612, 0.284388),"G12_013_calculations.json",3,369,0.000342114266164899,1
c(0.223645, 0.289408),"G12_013_calculations.json",1,0,0.000321750321750322,1
c(0.208548, 0.279045),"G12_013_calculations.json",1,0,0.000321750321750322,1
c(0.970382, 0.577058),"G12_013_calculations.json",4,42,0.037037037037037,21
c(0.981175, 0.587851),"G12_013_calculations.json",1,0,0.0263157894736842,21
c(0.943273, 0.584337),"G12_013_calculations.json",1,0,0.027027027027027,21
c(0.936863, 0.574992),"G12_013_calculations.json",3,41,0.0384615384615385,21
c(0.958584, 0.539972),"G12_013_calculations.json",3,21,0.0294117647058824,21
c(0.952937, 0.529869),"G12_013_calculations.json",1,0,0.0222222222222222,21
c(0.96009, 0.528614),"G12_013_calculations.json",1,0,0.0222222222222222,21
c(0.957497, 0.521252),"G12_013_calculations.json",1,0,0.0078740157480315,14
c(0.967112, 0.512354),"G12_013_calculations.json",4,20,0.00934579439252336,14
c(0.966457, 0.49466),"G12_013_calculations.json",3,38,0.0112359550561798,14
c(0.97331, 0.485107),"G12_013_calculations.json",3,54,0.0136986301369863,14
c(0.992771, 0.53253),"G12_013_calculations.json",1,0,1,168
c(0.997992, 0.541165),"G12_013_calculations.json",1,0,1,168
c(0.962461, 0.472947),"G12_013_calculations.json",3,84,0.0169491525423729,14
c(0.968373, 0.464859),"G12_013_calculations.json",1,0,0.0126582278481013,14
c(0.948963, 0.470158),"G12_013_calculations.json",4,117,0.0204081632653061,14
c(0.932, 0.481699),"G12_013_calculations.json",8,165,0.0222222222222222,14
c(0.960341, 0.453815),"G12_013_calculations.json",1,0,0.0144927536231884,14
c(0.935743, 0.470382),"G12_013_calculations.json",1,0,0.0144927536231884,14
c(0.955823, 0.484438),"G12_013_calculations.json",1,0,0.0153846153846154,14
c(0.950803, 0.491968),"G12_013_calculations.json",1,0,0.0153846153846154,14
c(0.933735, 0.492135),"G12_013_calculations.json",1,0,0.0153846153846154,14
c(0.915663, 0.481928),"G12_013_calculations.json",1,0,0.0153846153846154,14
c(0.916834, 0.466031),"G12_013_calculations.json",1,0,0.0153846153846154,14
c(0.932849, 0.501358),"G12_013_calculations.json",4,57,0.0169491525423729,14
c(0.925703, 0.491466),"G12_013_calculations.json",1,0,0.0126582278481013,14
c(0.915718, 0.46062),"G12_013_calculations.json",1,0,0.2,95
c(0.926707, 0.454317),"G12_013_calculations.json",3,3,0.333333333333333,95
c(0.900184, 0.468959),"G12_013_calculations.json",3,39,0.0163934426229508,14
c(0.888303, 0.470382),"G12_013_calculations.json",1,0,0.0123456790123457,14
c(0.898427, 0.458835),"G12_013_calculations.json",1,0,0.0123456790123457,14
c(0.914659, 0.497992),"G12_013_calculations.json",1,0,0.0126582278481013,14
c(0.933902, 0.460843),"G12_013_calculations.json",1,0,0.2,95
c(0.918173, 0.507028),"G12_013_calculations.json",1,0,0.0126582278481013,14
c(0.896335, 0.451807),"G12_013_calculations.json",1,0,1,169
c(0.885542, 0.450803),"G12_013_calculations.json",1,0,1,169
c(0.894076, 0.442771),"G12_013_calculations.json",1,0,0.0454545454545455,37
c(0.880221, 0.429786),"G12_013_calculations.json",4,18,0.0666666666666667,37
c(0.874331, 0.445867),"G12_013_calculations.json",3,19,0.0714285714285714,37
c(0.870231, 0.424448),"G12_013_calculations.json",1,0,0.0454545454545455,37
c(0.893574, 0.418675),"G12_013_calculations.json",1,0,0.0454545454545455,37
c(0.869444, 0.459036),"G12_013_calculations.json",3,12,0.0588235294117647,37
c(0.857932, 0.444779),"G12_013_calculations.json",1,0,0.0476190476190476,37
c(0.867846, 0.416165),"G12_013_calculations.json",3,125,0.00925925925925926,8
c(0.859103, 0.42336),"G12_013_calculations.json",3,91,0.008,8
c(0.86245, 0.407631),"G12_013_calculations.json",1,0,0.0075187969924812,8
c(0.849297, 0.428414),"G12_013_calculations.json",1,0,0.00666666666666667,8
c(0.883864, 0.477033),"G12_013_calculations.json",3,7,0.0454545454545455,37
c(0.842585, 0.429791),"G12_013_calculations.json",3,49,0.00684931506849315,8
c(0.823795, 0.431225),"G12_013_calculations.json",1,0,0.00584795321637427,8
c(0.867854, 0.595322),"G12_013_calculations.json",3,19,0.04,23
c(0.867219, 0.584588),"G12_013_calculations.json",1,0,0.0285714285714286,23
c(0.861195, 0.586973),"G12_013_calculations.json",1,0,0.0285714285714286,23
c(0.868373, 0.576857),"G12_013_calculations.json",1,0,1,170
c(0.858378, 0.578202),"G12_013_calculations.json",1,0,1,170
c(0.691767, 0.571787),"G12_013_calculations.json",1,0,0.0384615384615385,26
c(0.735442, 0.542671),"G12_013_calculations.json",1,0,0.142857142857143,80
c(0.742261, 0.534848),"G12_013_calculations.json",4,6,0.25,80
c(0.749498, 0.517194),"G12_013_calculations.json",1,0,0.142857142857143,80
c(0.907631, 0.584588),"G12_013_calculations.json",1,0,0.0222222222222222,21
